MV Schillplate		
1		
1		
1		
0	82.84	
MainHull		
67.15	6.2	6.7
67.15	5.1	6.7
67.15	5.1	9.875
67.15	0	9.875
	21	
66.4	0	0
66.4	3.798	0
66.4	3.991	0.02
66.4	4.179	0.067
66.4	4.36	0.138
66.4	4.531	0.23
66.4	4.63	0.296
66.4	4.725	0.367
66.4	4.915	0.542
66.4	5.082	0.739
66.4	5.378	1.223
66.4	5.602	1.749
66.4	5.903	2.721
66.4	6.103	3.718
66.4	6.174	4.298
66.4	6.193	4.6
66.4	6.2	4.88
66.4	6.2	6.7
66.4	5.1	6.7
66.4	5.1	9.875
66.4	0	9.875
	19	
65.65	0	0
65.65	4.043	-0.001
65.65	4.237	0.022
65.65	4.425	0.073
65.65	4.604	0.15
65.65	4.772	0.248
65.65	5.046	0.471
65.65	5.278	0.738
65.65	5.424	0.963
65.65	5.549	1.2
65.65	5.757	1.714
65.65	6.033	2.759
65.65	6.123	3.275
65.65	6.179	3.811
65.65	6.2	4.319
65.65	6.2	6.7
65.65	5.1	6.7
65.65	5.1	9.875
65.65	0	9.875
	19	
64.9	0	0
64.9	4.263	-0.001
64.9	4.452	0.021
64.9	4.634	0.073
64.9	4.808	0.15
64.9	4.97	0.248
64.9	5.233	0.472
64.9	5.453	0.738
64.9	5.603	0.985
64.9	5.727	1.247
64.9	5.939	1.863
64.9	6.08	2.501
64.9	6.169	3.131
64.9	6.193	3.467
64.9	6.2	3.768
64.9	6.2	6.7
64.9	5.1	6.7
64.9	5.1	9.875
64.9	0	9.875
	17	
64.15	0	0
64.15	4.456	-0.001
64.15	4.643	0.02
64.15	4.822	0.072
64.15	4.991	0.15
64.15	5.148	0.25
64.15	5.493	0.587
64.15	5.752	1
64.15	5.913	1.392
64.15	6.029	1.8
64.15	6.156	2.52
64.15	6.188	2.907
64.15	6.2	3.251
64.15	6.2	6.7
64.15	5.1	6.7
64.15	5.1	9.875
64.15	0	9.875
	15	
63.4	0	0
63.4	4.625	0
63.4	4.828	0.022
63.4	5.02	0.085
63.4	5.198	0.179
63.4	5.36	0.3
63.4	5.679	0.666
63.4	5.909	1.101
63.4	6.047	1.507
63.4	6.184	2.378
63.4	6.2	2.783
63.4	6.2	6.7
63.4	5.1	6.7
63.4	5.1	9.875
63.4	0	9.875
	15	
62.65	0	0
62.65	4.774	0
62.65	4.953	0.016
62.65	5.281	0.147
62.65	5.425	0.251
62.65	5.735	0.592
62.65	5.956	1
62.65	6.073	1.33
62.65	6.151	1.671
62.65	6.192	2.046
62.65	6.199	2.37
62.65	6.2	6.7
62.65	5.1	6.7
62.65	5.1	9.875
62.65	0	9.875
	15	
61.9	0	0
61.9	4.906	0
61.9	4.981	0.003
61.9	5.056	0.012
61.9	5.205	0.051
61.9	5.513	0.233
61.9	5.757	0.501
61.9	5.963	0.845
61.9	6.104	1.22
61.9	6.182	1.644
61.9	6.199	2.015
61.9	6.2	6.7
61.9	5.1	6.7
61.9	5.1	9.875
61.9	0	9.875
	15	
61.15	0	0
61.15	5.019	0
61.15	5.186	0.017
61.15	5.343	0.068
61.15	5.618	0.251
61.15	5.871	0.549
61.15	6.051	0.901
61.15	6.119	1.098
61.15	6.166	1.3
61.15	6.194	1.539
61.15	6.199	1.716
61.15	6.2	6.7
61.15	5.1	6.7
61.15	5.1	9.875
61.15	0	9.875
	15	
60.4	0	0
60.4	5.111	-0.001
60.4	5.255	0.015
60.4	5.39	0.056
60.4	5.632	0.2
60.4	5.81	0.375
60.4	5.954	0.58
60.4	6.06	0.789
60.4	6.136	1.009
60.4	6.183	1.27
60.4	6.2	1.47
60.4	6.2	6.7
60.4	5.1	6.7
60.4	5.1	9.875
60.4	0	9.875
	15	
59.65	0	0
59.65	5.181	-0.001
59.65	5.295	0.01
59.65	5.405	0.038
59.65	5.606	0.135
59.65	5.801	0.298
59.65	5.96	0.5
59.65	6.06	0.68
59.65	6.134	0.87
59.65	6.181	1.104
59.65	6.2	1.272
59.65	6.2	6.7
59.65	5.1	6.7
59.65	5.1	9.875
59.65	0	9.875
	13	
58.9	0	0
58.9	5.231	0
58.9	5.469	0.042
58.9	5.682	0.15
58.9	5.863	0.308
58.9	6.01	0.501
58.9	6.147	0.796
58.9	6.185	0.99
58.9	6.2	1.118
58.9	6.2	6.7
58.9	5.1	6.7
58.9	5.1	9.875
58.9	0	9.875
	13	
58.15	0	0
58.15	5.267	0
58.15	5.484	0.034
58.15	5.682	0.122
58.15	5.856	0.253
58.15	6.001	0.419
58.15	6.144	0.696
58.15	6.184	0.883
58.15	6.2	1.001
58.15	6.2	6.7
58.15	5.1	6.7
58.15	5.1	9.875
58.15	0	9.875
	10	
57.4	0	0
57.4	5.293	0
57.4	5.638	0.078
57.4	5.926	0.282
57.4	6.124	0.612
57.4	6.199	0.919
57.4	6.2	6.7
57.4	5.1	6.7
57.4	5.1	9.875
57.4	0	9.875
	11	
56.65	0	0
56.65	5.33	0
56.65	5.66	0.073
56.65	5.938	0.263
56.65	6.129	0.54
56.65	6.181	0.738
56.65	6.199	0.87
56.65	6.2	6.7
56.65	5.1	6.7
56.65	5.1	9.875
56.65	0	9.875
	17	
55.9	0	0
55.9	5.33	0
55.9	5.403	0.005
55.9	5.474	0.014
55.9	5.611	0.05
55.9	5.803	0.146
55.9	5.968	0.286
55.9	6.048	0.387
55.9	6.112	0.499
55.9	6.148	0.583
55.9	6.175	0.669
55.9	6.192	0.796
55.9	6.2	0.85
55.9	6.2	6.7
55.9	5.1	6.7
55.9	5.1	9.875
55.9	0	9.875
	17	
55.15	0	0
55.15	5.33	0
55.15	5.403	0.005
55.15	5.474	0.014
55.15	5.611	0.05
55.15	5.803	0.146
55.15	5.968	0.286
55.15	6.048	0.387
55.15	6.112	0.499
55.15	6.148	0.583
55.15	6.175	0.669
55.15	6.192	0.796
55.15	6.2	0.85
55.15	6.2	6.7
55.15	5.1	6.7
55.15	5.1	9.875
55.15	0	9.875
	13	
54.4	0	0
54.4	5.33	0
54.4	5.509	0.02
54.4	5.679	0.077
54.4	5.833	0.167
54.4	5.967	0.286
54.4	6.135	0.547
54.4	6.181	0.733
54.4	6.2	0.85
54.4	6.2	6.7
54.4	5.1	6.7
54.4	5.1	9.875
54.4	0	9.875
	17	
53.65	0	0
53.65	5.33	0
53.65	5.403	0.005
53.65	5.474	0.014
53.65	5.612	0.05
53.65	5.803	0.146
53.65	5.968	0.286
53.65	6.048	0.388
53.65	6.112	0.499
53.65	6.148	0.583
53.65	6.175	0.669
53.65	6.192	0.796
53.65	6.2	0.85
53.65	6.2	6.7
53.65	5.1	6.7
53.65	5.1	9.875
53.65	0	9.875
	17	
52.9	0	0
52.9	5.33	0
52.9	5.403	0.005
52.9	5.474	0.014
52.9	5.612	0.05
52.9	5.803	0.146
52.9	5.968	0.286
52.9	6.048	0.388
52.9	6.112	0.499
52.9	6.148	0.583
52.9	6.175	0.669
52.9	6.192	0.796
52.9	6.2	0.85
52.9	6.2	6.7
52.9	5.1	6.7
52.9	5.1	9.875
52.9	0	9.875
	13	
52.15	0	0
52.15	5.33	0
52.15	5.509	0.02
52.15	5.679	0.077
52.15	5.833	0.167
52.15	5.967	0.286
52.15	6.135	0.547
52.15	6.181	0.733
52.15	6.2	0.85
52.15	6.2	6.7
52.15	5.1	6.7
52.15	5.1	9.875
52.15	0	9.875
	13	
29.65	0	0
29.65	5.33	0
29.65	5.509	0.02
29.65	5.679	0.077
29.65	5.833	0.167
29.65	5.967	0.286
29.65	6.135	0.547
29.65	6.181	0.733
29.65	6.2	0.85
29.65	6.2	6.7
29.65	5.1	6.7
29.65	5.1	9.875
29.65	0	9.875
	17	
28.9	0	0
28.9	5.33	0
28.9	5.403	0.005
28.9	5.474	0.014
28.9	5.612	0.05
28.9	5.803	0.146
28.9	5.968	0.286
28.9	6.048	0.388
28.9	6.112	0.499
28.9	6.148	0.583
28.9	6.175	0.669
28.9	6.192	0.796
28.9	6.2	0.85
28.9	6.2	6.7
28.9	5.1	6.7
28.9	5.1	9.875
28.9	0	9.875
	17	
28.15	0	0
28.15	5.33	0
28.15	5.403	0.005
28.15	5.474	0.014
28.15	5.612	0.05
28.15	5.803	0.146
28.15	5.968	0.286
28.15	6.048	0.388
28.15	6.112	0.499
28.15	6.148	0.583
28.15	6.175	0.669
28.15	6.192	0.796
28.15	6.2	0.85
28.15	6.2	6.7
28.15	5.1	6.7
28.15	5.1	9.875
28.15	0	9.875
	13	
27.4	0	0
27.4	5.33	0
27.4	5.509	0.02
27.4	5.679	0.077
27.4	5.833	0.167
27.4	5.967	0.286
27.4	6.135	0.547
27.4	6.181	0.733
27.4	6.2	0.85
27.4	6.2	6.7
27.4	5.1	6.7
27.4	5.1	9.875
27.4	0	9.875
	17	
26.65	0	0
26.65	5.33	0
26.65	5.403	0.005
26.65	5.474	0.014
26.65	5.611	0.05
26.65	5.803	0.146
26.65	5.968	0.286
26.65	6.048	0.387
26.65	6.112	0.499
26.65	6.148	0.583
26.65	6.175	0.669
26.65	6.192	0.796
26.65	6.2	0.85
26.65	6.2	6.7
26.65	5.1	6.7
26.65	5.1	9.875
26.65	0	9.875
	17	
25.9	0	0
25.9	5.33	0
25.9	5.403	0.005
25.9	5.474	0.014
25.9	5.611	0.05
25.9	5.803	0.146
25.9	5.968	0.286
25.9	6.048	0.387
25.9	6.112	0.499
25.9	6.148	0.583
25.9	6.175	0.669
25.9	6.192	0.796
25.9	6.2	0.85
25.9	6.2	6.7
25.9	5.1	6.7
25.9	5.1	9.875
25.9	0	9.875
	13	
25.15	0	0
25.15	5.259	0.001
25.15	5.455	0.014
25.15	5.643	0.069
25.15	5.816	0.162
25.15	5.964	0.289
25.15	6.136	0.555
25.15	6.182	0.744
25.15	6.199	0.866
25.15	6.2	6.7
25.15	5.1	6.7
25.15	5.1	9.875
25.15	0	9.875
	15	
24.4	0	0
24.4	4.961	0.001
24.4	5.095	0
24.4	5.366	0.022
24.4	5.499	0.051
24.4	5.74	0.147
24.4	5.946	0.299
24.4	6.055	0.429
24.4	6.136	0.579
24.4	6.186	0.778
24.4	6.2	0.911
24.4	6.2	6.7
24.4	5.1	6.7
24.4	5.1	9.875
24.4	0	9.875
	23	
23.65	0	0
23.65	4.437	0
23.65	4.546	0
23.65	4.657	0
23.65	4.768	0.001
23.65	4.877	0.003
23.65	4.983	0.008
23.65	5.097	0.018
23.65	5.224	0.033
23.65	5.316	0.05
23.65	5.403	0.07
23.65	5.55	0.112
23.65	5.746	0.2
23.65	5.881	0.289
23.65	5.998	0.399
23.65	6.087	0.527
23.65	6.151	0.671
23.65	6.188	0.86
23.65	6.2	0.98
23.65	6.2	6.7
23.65	5.1	6.7
23.65	5.1	9.875
23.65	0	9.875
	22	
22.9	0	0
22.9	3.801	0
22.9	4.042	0.004
22.9	4.284	0.009
22.9	4.525	0.017
22.9	4.766	0.029
22.9	5.084	0.056
22.9	5.397	0.114
22.9	5.572	0.17
22.9	5.738	0.249
22.9	5.988	0.455
22.9	6.147	0.736
22.9	6.179	0.868
22.9	6.196	1.001
22.9	6.198	1.033
22.9	6.199	1.036
22.9	6.199	1.064
22.9	6.2	1.16
22.9	6.2	6.7
22.9	5.1	6.7
22.9	5.1	9.875
22.9	0	9.875
	21	
22.15	0	0
22.15	3.144	0
22.15	3.398	0.001
22.15	3.653	0.006
22.15	4.161	0.024
22.15	4.543	0.043
22.15	4.924	0.074
22.15	5.192	0.111
22.15	5.454	0.177
22.15	5.755	0.324
22.15	5.999	0.548
22.15	6.088	0.688
22.15	6.152	0.841
22.15	6.189	1.003
22.15	6.197	1.171
22.15	6.2	2.531
22.15	6.2	5.318
22.15	6.2	6.7
22.15	5.1	6.7
22.15	5.1	9.875
22.15	0	9.875
	26	
21.4	0	0
21.4	2.494	0
21.4	2.73	0.002
21.4	2.996	0.005
21.4	3.262	0.011
21.4	3.528	0.02
21.4	3.794	0.031
21.4	4.149	0.05
21.4	4.442	0.066
21.4	4.735	0.089
21.4	5.042	0.129
21.4	5.343	0.2
21.4	5.56	0.283
21.4	5.759	0.399
21.4	5.998	0.648
21.4	6.149	0.96
21.4	6.171	1.044
21.4	6.186	1.129
21.4	6.195	1.213
21.4	6.198	1.301
21.4	6.2	2.629
21.4	6.2	5.35
21.4	6.2	6.7
21.4	5.1	6.7
21.4	5.1	9.875
21.4	0	9.875
	30	
20.65	0	0
20.65	2.123	0
20.65	2.262	0.002
20.65	2.682	0.014
20.65	2.79	0.017
20.65	3.019	0.024
20.65	3.216	0.033
20.65	3.512	0.046
20.65	3.635	0.055
20.65	3.805	0.063
20.65	3.935	0.07
20.65	4.036	0.077
20.65	4.149	0.085
20.65	4.269	0.094
20.65	4.711	0.129
20.65	5.141	0.2
20.65	5.399	0.279
20.65	5.639	0.4
20.65	5.84	0.563
20.65	6.001	0.768
20.65	6.063	0.881
20.65	6.113	1
20.65	6.15	1.113
20.65	6.176	1.228
20.65	6.193	1.378
20.65	6.2	1.463
20.65	6.2	6.7
20.65	5.1	6.7
20.65	5.1	9.875
20.65	0	9.875
	23	
19.9	0	0
19.9	2.064	0
19.9	2.207	0.005
19.9	2.492	0.026
19.9	2.635	0.035
19.9	3.058	0.056
19.9	3.905	0.108
19.9	4.571	0.167
19.9	4.815	0.199
19.9	5.036	0.24
19.9	5.252	0.301
19.9	5.457	0.387
19.9	5.645	0.502
19.9	5.93	0.793
19.9	6.118	1.156
19.9	6.154	1.278
19.9	6.18	1.402
19.9	6.195	1.559
19.9	6.2	1.653
19.9	6.2	6.7
19.9	5.1	6.7
19.9	5.1	9.875
19.9	0	9.875
	19	
19.5	0	0
19.5	2.035	0
19.5	2.611	0.05
19.5	3.03	0.073
19.5	3.867	0.13
19.5	4.702	0.215
19.5	5.111	0.301
19.5	5.346	0.385
19.5	5.564	0.502
19.5	5.92	0.849
19.5	6.139	1.301
19.5	6.168	1.414
19.5	6.188	1.529
19.5	6.198	1.676
19.5	6.2	1.762
19.5	6.2	6.7
19.5	5.1	6.7
19.5	5.1	9.875
19.5	0	9.875
	19	
19.5	0	0
19.5	2.035	0
19.5	2.611	0.05
19.5	3.03	0.073
19.5	3.867	0.13
19.5	4.702	0.215
19.5	5.111	0.301
19.5	5.346	0.385
19.5	5.564	0.502
19.5	5.92	0.849
19.5	6.139	1.301
19.5	6.168	1.414
19.5	6.188	1.529
19.5	6.198	1.676
19.5	6.2	1.762
19.5	6.2	6.7
19.5	5.1	6.7
19.5	5.1	9.875
19.5	0	9.875
	36	
19.15	0	0
19.15	2.008	0
19.15	2.155	0.007
19.15	2.3	0.022
19.15	2.59	0.065
19.15	3.029	0.093
19.15	3.467	0.122
19.15	3.905	0.156
19.15	4.342	0.2
19.15	4.656	0.241
19.15	4.968	0.301
19.15	5.039	0.318
19.15	5.108	0.338
19.15	5.189	0.366
19.15	5.277	0.4
19.15	5.405	0.452
19.15	5.479	0.499
19.15	5.48	0.501
19.15	5.587	0.592
19.15	5.76	0.719
19.15	5.846	0.808
19.15	5.912	0.9
19.15	5.957	0.97
19.15	6.001	1.042
19.15	6.064	1.169
19.15	6.116	1.3
19.15	6.156	1.436
19.15	6.184	1.576
19.15	6.199	1.716
19.15	6.199	1.859
19.15	6.2	3.071
19.15	6.2	5.556
19.15	6.2	6.788
19.15	5.1	6.788
19.15	5.1	9.875
19.15	0	9.875
	28	
18.4	0	0
18.4	1.948	0
18.4	2.101	0.004
18.4	2.253	0.021
18.4	2.403	0.053
18.4	2.475	0.077
18.4	2.546	0.107
18.4	2.95	0.138
18.4	3.756	0.207
18.4	4.158	0.25
18.4	4.525	0.299
18.4	4.887	0.372
18.4	5.077	0.427
18.4	5.261	0.499
18.4	5.604	0.711
18.4	5.884	1
18.4	5.989	1.165
18.4	6.074	1.342
18.4	6.126	1.489
18.4	6.164	1.64
18.4	6.182	1.747
18.4	6.194	1.855
18.4	6.199	1.995
18.4	6.199	2.072
18.4	6.2	6.975
18.4	5.1	6.975
18.4	5.1	9.875
18.4	0	9.875
	28	
17.65	0	0
17.65	1.879	0
17.65	2.044	0.001
17.65	2.208	0.022
17.65	2.364	0.073
17.65	2.435	0.114
17.65	2.5	0.165
17.65	2.791	0.192
17.65	3.373	0.247
17.65	3.664	0.277
17.65	4.083	0.326
17.65	4.5	0.393
17.65	4.828	0.468
17.65	5.146	0.576
17.65	5.482	0.755
17.65	5.769	1.001
17.65	5.92	1.201
17.65	6.038	1.422
17.65	6.123	1.651
17.65	6.174	1.89
17.65	6.185	1.99
17.65	6.192	2.091
17.65	6.197	2.223
17.65	6.2	2.293
17.65	6.2	7.162
17.65	5.1	7.162
17.65	5.1	9.875
17.65	0	9.875
	28	
16.9	0	0
16.9	1.8	0
16.9	1.912	-0.001
16.9	2.027	0.006
16.9	2.14	0.026
16.9	2.246	0.063
16.9	2.362	0.137
16.9	2.411	0.187
16.9	2.45	0.246
16.9	2.847	0.287
16.9	3.643	0.376
16.9	4.038	0.431
16.9	4.27	0.469
16.9	4.5	0.514
16.9	4.967	0.639
16.9	5.403	0.84
16.9	5.483	0.893
16.9	5.56	0.95
16.9	5.84	1.244
16.9	6.039	1.6
16.9	6.114	1.822
16.9	6.164	2.052
16.9	6.191	2.316
16.9	6.2	2.519
16.9	6.2	7.35
16.9	5.1	7.35
16.9	5.1	9.875
16.9	0	9.875
	30	
16.15	0	0
16.15	1.715	0
16.15	1.916	0.009
16.15	2.017	0.022
16.15	2.112	0.05
16.15	2.157	0.072
16.15	2.198	0.099
16.15	2.294	0.191
16.15	2.369	0.301
16.15	2.387	0.335
16.15	2.393	0.347
16.15	2.754	0.39
16.15	3.115	0.433
16.15	3.836	0.53
16.15	4.168	0.586
16.15	4.5	0.654
16.15	4.863	0.748
16.15	5.209	0.886
16.15	5.589	1.147
16.15	5.889	1.499
16.15	5.985	1.669
16.15	6.06	1.848
16.15	6.124	2.067
16.15	6.166	2.292
16.15	6.19	2.551
16.15	6.2	2.749
16.15	6.2	7.537
16.15	5.1	7.537
16.15	5.1	9.875
16.15	0	9.875
	30	
15.4	0	0
15.4	1.628	0
15.4	1.722	-0.001
15.4	1.817	0.004
15.4	1.911	0.02
15.4	2.059	0.083
15.4	2.114	0.124
15.4	2.183	0.198
15.4	2.241	0.282
15.4	2.289	0.373
15.4	2.329	0.465
15.4	2.639	0.504
15.4	3.258	0.586
15.4	3.567	0.631
15.4	3.944	0.694
15.4	4.32	0.768
15.4	4.701	0.865
15.4	5.07	1.001
15.4	5.357	1.157
15.4	5.613	1.356
15.4	5.864	1.653
15.4	6.041	1.999
15.4	6.114	2.236
15.4	6.159	2.481
15.4	6.185	2.759
15.4	6.199	2.974
15.4	6.2	7.725
15.4	5.1	7.725
15.4	5.1	9.875
15.4	0	9.875
	32	
14.65	0	0
14.65	1.54	0
14.65	1.627	-0.001
14.65	1.716	0.005
14.65	1.803	0.021
14.65	1.885	0.05
14.65	1.984	0.114
14.65	2.068	0.2
14.65	2.131	0.291
14.65	2.225	0.492
14.65	2.258	0.597
14.65	2.607	0.646
14.65	3.305	0.743
14.65	3.652	0.798
14.65	4.078	0.882
14.65	4.499	0.986
14.65	4.799	1.078
14.65	5.09	1.196
14.65	5.467	1.424
14.65	5.781	1.731
14.65	5.903	1.908
14.65	6	2.099
14.65	6.089	2.363
14.65	6.145	2.637
14.65	6.177	2.915
14.65	6.198	3.195
14.65	6.2	4.355
14.65	6.199	6.733
14.65	6.2	7.912
14.65	5.1	7.912
14.65	5.1	9.875
14.65	0	9.875
	30	
13.9	0	0
13.9	1.446	0
13.9	1.487	0
13.9	1.529	0.001
13.9	1.572	0.002
13.9	1.614	0.006
13.9	1.767	0.051
13.9	1.899	0.141
13.9	2	0.268
13.9	2.064	0.378
13.9	2.114	0.494
13.9	2.153	0.615
13.9	2.18	0.739
13.9	2.674	0.812
13.9	3.166	0.889
13.9	3.655	0.975
13.9	4.143	1.078
13.9	4.736	1.242
13.9	5.29	1.501
13.9	5.648	1.785
13.9	5.924	2.147
13.9	6.006	2.319
13.9	6.069	2.499
13.9	6.143	2.838
13.9	6.186	3.27
13.9	6.199	3.411
13.9	6.2	8.1
13.9	5.1	8.1
13.9	5.1	9.875
13.9	0	9.875
	28	
13.9	0	0
13.9	1.446	0
13.9	1.487	0
13.9	1.529	0.001
13.9	1.572	0.002
13.9	1.614	0.006
13.9	1.767	0.051
13.9	1.899	0.141
13.9	2	0.268
13.9	2.064	0.378
13.9	2.114	0.494
13.9	2.153	0.615
13.9	2.18	0.739
13.9	2.674	0.812
13.9	3.166	0.889
13.9	3.655	0.975
13.9	4.143	1.078
13.9	4.736	1.242
13.9	5.29	1.501
13.9	5.648	1.785
13.9	5.924	2.147
13.9	6.006	2.319
13.9	6.069	2.499
13.9	6.143	2.838
13.9	6.186	3.27
13.9	6.199	3.411
13.9	6.2	8.1
13.9	0	8.1
	30	
13.2	0	0
13.2	1.348	0
13.2	1.389	0
13.2	1.43	0.001
13.2	1.511	0.008
13.2	1.585	0.025
13.2	1.656	0.052
13.2	1.769	0.126
13.2	1.863	0.225
13.2	1.958	0.373
13.2	2.025	0.536
13.2	2.072	0.707
13.2	2.104	0.878
13.2	2.461	0.936
13.2	2.818	0.995
13.2	3.53	1.122
13.2	4.236	1.275
13.2	4.921	1.501
13.2	5.24	1.655
13.2	5.531	1.854
13.2	5.713	2.032
13.2	5.865	2.236
13.2	5.939	2.365
13.2	6.003	2.5
13.2	6.095	2.768
13.2	6.155	3.045
13.2	6.189	3.356
13.2	6.201	3.609
13.2	6.2	8.1
13.2	0	8.1
	30	
12.5	0	0
12.5	1.241	0.001
12.5	1.315	0
12.5	1.388	0.008
12.5	1.527	0.05
12.5	1.683	0.155
12.5	1.806	0.3
12.5	1.895	0.468
12.5	1.955	0.649
12.5	1.995	0.836
12.5	2.025	1.023
12.5	2.468	1.107
12.5	2.912	1.186
12.5	3.355	1.268
12.5	3.797	1.357
12.5	4.198	1.45
12.5	4.595	1.562
12.5	4.951	1.691
12.5	5.287	1.862
12.5	5.519	2.029
12.5	5.722	2.231
12.5	5.851	2.403
12.5	5.958	2.591
12.5	6.093	2.948
12.5	6.169	3.325
12.5	6.192	3.565
12.5	6.198	3.712
12.5	6.201	3.804
12.5	6.2	8.1
12.5	0	8.1
	32	
11.8	0	0
11.8	1.132	0
11.8	1.153	0
11.8	1.174	0
11.8	1.195	0.001
11.8	1.216	0.002
11.8	1.317	0.018
11.8	1.412	0.052
11.8	1.537	0.13
11.8	1.644	0.234
11.8	1.808	0.516
11.8	1.896	0.834
11.8	1.922	1.003
11.8	1.931	1.088
11.8	1.94	1.175
11.8	2.294	1.241
11.8	2.647	1.31
11.8	3	1.381
11.8	3.354	1.452
11.8	4.113	1.615
11.8	4.853	1.844
11.8	5.204	2.005
11.8	5.523	2.218
11.8	5.791	2.501
11.8	5.978	2.828
11.8	6.101	3.187
11.8	6.145	3.387
11.8	6.175	3.589
11.8	6.193	3.819
11.8	6.2	3.996
11.8	6.2	8.1
11.8	0	8.1
	34	
11.1	0	0
11.1	1.02	0.001
11.1	1.091	0.001
11.1	1.161	0.01
11.1	1.23	0.027
11.1	1.295	0.052
11.1	1.424	0.129
11.1	1.535	0.233
11.1	1.627	0.359
11.1	1.698	0.499
11.1	1.762	0.696
11.1	1.81	0.95
11.1	1.837	1.165
11.1	1.844	1.248
11.1	1.85	1.331
11.1	2.219	1.405
11.1	2.958	1.551
11.1	3.328	1.626
11.1	3.823	1.732
11.1	4.315	1.857
11.1	4.54	1.924
11.1	4.763	2
11.1	4.997	2.093
11.1	5.224	2.205
11.1	5.436	2.34
11.1	5.627	2.501
11.1	5.897	2.867
11.1	6.072	3.291
11.1	6.129	3.51
11.1	6.168	3.733
11.1	6.191	3.983
11.1	6.2	4.185
11.1	6.2	8.1
11.1	0	8.1
	32	
10.4	0	0
10.4	0.907	0
10.4	0.977	0.003
10.4	1.049	0.012
10.4	1.12	0.027
10.4	1.188	0.05
10.4	1.384	0.178
10.4	1.53	0.363
10.4	1.671	0.731
10.4	1.729	1.124
10.4	1.744	1.307
10.4	1.749	1.4
10.4	1.752	1.493
10.4	2.156	1.577
10.4	2.561	1.657
10.4	3.371	1.818
10.4	3.854	1.924
10.4	4.332	2.048
10.4	4.649	2.147
10.4	4.959	2.267
10.4	5.177	2.373
10.4	5.383	2.501
10.4	5.639	2.724
10.4	5.848	2.992
10.4	5.955	3.187
10.4	6.041	3.392
10.4	6.112	3.63
10.4	6.161	3.874
10.4	6.189	4.145
10.4	6.2	4.369
10.4	6.2	8.1
10.4	0	8.1
	34	
10.4	0	0
10.4	0.907	0
10.4	0.977	0.003
10.4	1.049	0.012
10.4	1.12	0.027
10.4	1.188	0.05
10.4	1.384	0.178
10.4	1.53	0.363
10.4	1.671	0.731
10.4	1.729	1.124
10.4	1.744	1.307
10.4	1.749	1.4
10.4	1.752	1.493
10.4	2.156	1.577
10.4	2.561	1.657
10.4	3.371	1.818
10.4	3.854	1.924
10.4	4.332	2.048
10.4	4.649	2.147
10.4	4.959	2.267
10.4	5.177	2.373
10.4	5.383	2.501
10.4	5.639	2.724
10.4	5.848	2.992
10.4	5.955	3.187
10.4	6.041	3.392
10.4	6.112	3.63
10.4	6.161	3.874
10.4	6.189	4.145
10.4	6.2	4.369
10.4	6.2	8.1
10.4	4.5	8.1
10.4	4.5	10.65
10.4	0	10.65
	38	
9.7	0	0
9.7	0.796	0.001
9.7	0.848	0
9.7	0.899	0.003
9.7	1	0.022
9.7	1.092	0.055
9.7	1.178	0.102
9.7	1.438	0.382
9.7	1.576	0.748
9.7	1.61	0.974
9.7	1.624	1.202
9.7	1.631	1.432
9.7	1.645	1.661
9.7	2.04	1.743
9.7	2.435	1.821
9.7	2.831	1.897
9.7	3.226	1.976
9.7	4.009	2.151
9.7	4.774	2.386
9.7	4.91	2.439
9.7	5.042	2.5
9.7	5.212	2.6
9.7	5.314	2.668
9.7	5.411	2.742
9.7	5.69	3.012
9.7	5.914	3.329
9.7	6.019	3.535
9.7	6.099	3.752
9.7	6.133	3.882
9.7	6.158	4.015
9.7	6.177	4.148
9.7	6.19	4.282
9.7	6.197	4.438
9.7	6.2	4.55
9.7	6.2	8.1
9.7	4.5	8.1
9.7	4.5	10.65
9.7	0	10.65
	38	
9	0	0
9	0.687	0.001
9	0.723	0
9	0.831	0.008
9	0.957	0.043
9	1.073	0.102
9	1.227	0.233
9	1.346	0.399
9	1.446	0.642
9	1.498	0.9
9	1.516	1.133
9	1.52	1.367
9	1.52	1.601
9	1.527	1.835
9	1.92	1.914
9	2.313	1.99
9	2.706	2.065
9	3.1	2.141
9	3.93	2.319
9	4.74	2.57
9	4.939	2.654
9	5.129	2.754
9	5.324	2.891
9	5.503	3.049
9	5.661	3.209
9	5.858	3.439
9	5.956	3.589
9	6.001	3.68
9	6.094	3.933
9	6.154	4.196
9	6.174	4.329
9	6.188	4.462
9	6.197	4.618
9	6.2	4.732
9	6.2	8.1
9	4.5	8.1
9	4.5	10.65
9	0	10.65
	38	
8.3	0	0
8.3	0.582	0
8.3	0.655	0.002
8.3	0.728	0.011
8.3	0.869	0.05
8.3	1.036	0.148
8.3	1.173	0.286
8.3	1.288	0.489
8.3	1.358	0.714
8.3	1.402	0.996
8.3	1.413	1.279
8.3	1.401	1.629
8.3	1.398	1.725
8.3	1.397	1.821
8.3	1.397	2.012
8.3	1.763	2.084
8.3	2.131	2.152
8.3	2.866	2.286
8.3	3.372	2.388
8.3	3.875	2.5
8.3	4.295	2.607
8.3	4.704	2.745
8.3	4.957	2.86
8.3	5.198	2.999
8.3	5.425	3.163
8.3	5.632	3.351
8.3	5.774	3.508
8.3	5.897	3.679
8.3	5.952	3.774
8.3	6	3.872
8.3	6.093	4.121
8.3	6.154	4.381
8.3	6.188	4.667
8.3	6.2	4.912
8.3	6.2	8.1
